User_ID,Product_ID,Category,Price (Rs.),Discount (%),Final_Price(Rs.),Payment_Method,Purchase_Date,Year,Month,Day,Recency,Frequency,Monetary_Value
U1713,P609,6,Rs. 328.64,25,Rs. 246.48,JazzCash,2024-02-14,2024,2,14,389,1,246.48
U1682,P914,6,Rs. 403.23,5,Rs. 383.07,JazzCash,2024-11-03,2024,11,3,126,1,383.07
U160,P1191,2,Rs. 441.14,15,Rs. 374.97,JazzCash,2024-05-02,2024,5,2,311,1,374.97
U1975,P858,0,Rs. 461.31,30,Rs. 322.92,JazzCash,2024-01-04,2024,1,4,430,1,322.92
U149,P742,5,Rs. 489.79,50,Rs. 244.9,Cash on Delivery,2024-04-15,2024,4,15,328,1,244.9
U1561,P99,0,Rs. 96.68,30,Rs. 67.68,Visa,2024-02-13,2024,2,13,390,1,67.68
U10,P1448,4,Rs. 415.36,50,Rs. 207.68,Easypaisa,2024-01-11,2024,1,11,423,1,207.68
U621,P13,5,Rs. 269.89,20,Rs. 215.91,Easypaisa,2024-09-28,2024,9,28,162,1,215.91
U861,P1513,1,Rs. 389.82,25,Rs. 292.37,JazzCash,2024-08-25,2024,8,25,196,1,292.37
U1878,P1951,0,Rs. 71.34,0,Rs. 71.34,JazzCash,2024-09-10,2024,9,10,180,1,71.34
U58,P851,4,Rs. 129.48,15,Rs. 110.06,UBL Omni,2024-11-19,2024,11,19,110,1,110.06
U1761,P971,3,Rs. 138.46,0,Rs. 138.46,Cash on Delivery,2024-05-22,2024,5,22,291,1,138.46
U719,P142,6,Rs. 95.61,30,Rs. 66.93,Cash on Delivery,2024-08-11,2024,8,11,210,1,66.93
U1461,P831,6,Rs. 437.06,0,Rs. 437.06,Visa,2024-07-31,2024,7,31,221,1,437.06
U1117,P96,2,Rs. 167.14,10,Rs. 150.43,Cash on Delivery,2024-11-12,2024,11,12,117,1,150.43
U1362,P1250,6,Rs. 491.44,50,Rs. 245.72,JazzCash,2024-03-03,2024,3,3,371,1,245.72
U1245,P1553,0,Rs. 345.49,25,Rs. 259.12,JazzCash,2024-03-27,2024,3,27,347,1,259.12
U1053,P557,5,Rs. 345.75,0,Rs. 345.75,JazzCash,2024-06-23,2024,6,23,259,1,345.75
U1171,P692,2,Rs. 135.7,15,Rs. 115.34,JazzCash,2024-10-04,2024,10,4,156,1,115.34
U165,P196,6,Rs. 130.6,0,Rs. 130.6,JazzCash,2024-03-09,2024,3,9,365,1,130.6
U1597,P1631,3,Rs. 459.61,10,Rs. 413.65,Visa,2024-06-01,2024,6,1,281,1,413.65
U1149,P1556,5,Rs. 250.72,0,Rs. 250.72,UBL Omni,2024-08-18,2024,8,18,203,1,250.72
U1372,P713,2,Rs. 150.55,25,Rs. 112.91,Cash on Delivery,2024-01-15,2024,1,15,419,1,112.91
U1938,P1272,1,Rs. 423.67,50,Rs. 211.84,JazzCash,2024-02-09,2024,2,9,394,1,211.84
U1178,P933,3,Rs. 276.94,50,Rs. 138.47,UBL Omni,2024-06-08,2024,6,8,274,1,138.47
U502,P633,5,Rs. 220.98,30,Rs. 154.69,Easypaisa,2024-05-23,2024,5,23,290,1,154.69
U618,P658,6,Rs. 350.82,30,Rs. 245.57,JazzCash,2024-05-29,2024,5,29,284,1,245.57
U196,P1314,4,Rs. 16.18,5,Rs. 15.37,UBL Omni,2024-11-02,2024,11,2,127,1,15.37
U1609,P824,3,Rs. 365.38,50,Rs. 182.69,JazzCash,2024-08-02,2024,8,2,219,1,182.69
U1028,P270,1,Rs. 33.8,30,Rs. 23.66,JazzCash,2024-02-19,2024,2,19,384,1,23.66
U1575,P1345,5,Rs. 348.18,0,Rs. 348.18,Visa,2024-11-13,2024,11,13,116,1,348.18
U1333,P363,4,Rs. 186.09,0,Rs. 186.09,JazzCash,2024-06-18,2024,6,18,264,1,186.09
U1694,P1826,3,Rs. 265.27,25,Rs. 198.95,UBL Omni,2024-02-28,2024,2,28,375,1,198.95
U1142,P1544,6,Rs. 56.78,10,Rs. 51.1,JazzCash,2024-03-11,2024,3,11,363,1,51.1
U366,P939,4,Rs. 412.27,20,Rs. 329.82,JazzCash,2024-08-21,2024,8,21,200,1,329.82
U960,P1193,4,Rs. 196.14,25,Rs. 147.1,JazzCash,2024-07-12,2024,7,12,240,1,147.1
U1342,P1210,5,Rs. 117.95,15,Rs. 100.26,UBL Omni,2024-01-14,2024,1,14,420,1,100.26
U1199,P445,5,Rs. 343.43,25,Rs. 257.57,UBL Omni,2024-03-10,2024,3,10,364,1,257.57
U1330,P398,0,Rs. 403.2,10,Rs. 362.88,Visa,2024-01-20,2024,1,20,414,1,362.88
U1376,P1218,3,Rs. 424.82,50,Rs. 212.41,Cash on Delivery,2024-01-31,2024,1,31,403,1,212.41
U1015,P1106,0,Rs. 31.78,15,Rs. 27.01,Visa,2024-06-02,2024,6,2,280,1,27.01
U1519,P1827,5,Rs. 182.28,20,Rs. 145.82,JazzCash,2024-09-09,2024,9,9,181,1,145.82
U242,P738,1,Rs. 211.53,30,Rs. 148.07,Cash on Delivery,2024-10-25,2024,10,25,135,1,148.07
U1038,P112,5,Rs. 483.34,5,Rs. 459.17,JazzCash,2024-03-28,2024,3,28,346,1,459.17
U844,P260,6,Rs. 448.07,0,Rs. 448.07,Cash on Delivery,2024-06-01,2024,6,1,281,1,448.07
U1842,P1099,2,Rs. 280.31,10,Rs. 252.28,JazzCash,2024-07-12,2024,7,12,240,1,252.28
U1052,P44,2,Rs. 129.34,15,Rs. 109.94,Cash on Delivery,2024-08-30,2024,8,30,191,1,109.94
U1969,P1282,1,Rs. 173.32,10,Rs. 155.99,JazzCash,2024-07-13,2024,7,13,239,1,155.99
U1161,P1037,6,Rs. 55.74,20,Rs. 44.59,JazzCash,2024-01-24,2024,1,24,410,1,44.59
U1223,P339,2,Rs. 123.37,25,Rs. 92.53,UBL Omni,2024-06-26,2024,6,26,256,1,92.53
U1977,P1208,6,Rs. 179.55,10,Rs. 161.6,UBL Omni,2024-11-11,2024,11,11,118,1,161.6
U1168,P105,1,Rs. 279.07,10,Rs. 251.16,Visa,2024-03-03,2024,3,3,371,1,251.16
U1594,P1069,3,Rs. 486.62,25,Rs. 364.97,Easypaisa,2024-01-09,2024,1,9,425,1,364.97
U993,P1915,3,Rs. 477.51,25,Rs. 358.13,Cash on Delivery,2024-10-19,2024,10,19,141,1,358.13
U845,P250,3,Rs. 77.45,20,Rs. 61.96,Cash on Delivery,2024-05-14,2024,5,14,299,1,61.96
U700,P1707,5,Rs. 361.29,5,Rs. 343.23,UBL Omni,2024-05-18,2024,5,18,295,1,343.23
U364,P378,1,Rs. 184.8,30,Rs. 129.36,Visa,2024-10-01,2024,10,1,159,1,129.36
U600,P613,6,Rs. 204.25,20,Rs. 163.4,UBL Omni,2024-05-27,2024,5,27,286,1,163.4
U1373,P680,4,Rs. 178.39,25,Rs. 133.79,JazzCash,2024-10-04,2024,10,4,156,1,133.79
U487,P1694,4,Rs. 492.64,20,Rs. 394.11,UBL Omni,2024-07-07,2024,7,7,245,1,394.11
U802,P567,4,Rs. 176.92,0,Rs. 176.92,JazzCash,2024-10-31,2024,10,31,129,1,176.92
U780,P1167,0,Rs. 16.11,15,Rs. 13.69,Cash on Delivery,2024-06-05,2024,6,5,277,1,13.69
U1698,P448,6,Rs. 161.07,10,Rs. 144.96,JazzCash,2024-03-29,2024,3,29,345,1,144.96
U44,P1373,4,Rs. 10.37,5,Rs. 9.85,UBL Omni,2024-10-16,2024,10,16,144,1,9.85
U1361,P993,3,Rs. 152.24,50,Rs. 76.12,JazzCash,2024-04-22,2024,4,22,321,1,76.12
U1099,P1534,6,Rs. 292.37,50,Rs. 146.19,Visa,2024-10-18,2024,10,18,142,1,146.19
U503,P101,0,Rs. 397.35,10,Rs. 357.62,Visa,2024-04-25,2024,4,25,318,1,357.62
U1443,P320,3,Rs. 254.31,0,Rs. 254.31,JazzCash,2024-04-05,2024,4,5,338,1,254.31
U1041,P204,6,Rs. 467.24,0,Rs. 467.24,JazzCash,2024-08-09,2024,8,9,212,1,467.24
U1721,P1170,3,Rs. 159.29,0,Rs. 159.29,Cash on Delivery,2024-07-21,2024,7,21,231,1,159.29
U766,P645,6,Rs. 446.49,50,Rs. 223.25,Easypaisa,2024-06-23,2024,6,23,259,1,223.25
U972,P1699,5,Rs. 345.47,25,Rs. 259.1,Cash on Delivery,2024-01-29,2024,1,29,405,1,259.1
U354,P247,6,Rs. 256.77,10,Rs. 231.09,Cash on Delivery,2024-05-08,2024,5,8,305,1,231.09
U308,P794,4,Rs. 169.92,25,Rs. 127.44,Easypaisa,2024-04-30,2024,4,30,313,1,127.44
U97,P171,1,Rs. 227.44,10,Rs. 204.7,Easypaisa,2024-05-14,2024,5,14,299,1,204.7
U1600,P672,2,Rs. 353.93,0,Rs. 353.93,Easypaisa,2024-07-31,2024,7,31,221,1,353.93
U1976,P121,6,Rs. 354.39,10,Rs. 318.95,Visa,2024-11-07,2024,11,7,122,1,318.95
U916,P960,1,Rs. 83.16,0,Rs. 83.16,Easypaisa,2024-04-24,2024,4,24,319,1,83.16
U1807,P517,3,Rs. 242.33,15,Rs. 205.98,Easypaisa,2024-05-10,2024,5,10,303,1,205.98
U530,P1091,0,Rs. 61.62,15,Rs. 52.38,UBL Omni,2024-01-19,2024,1,19,415,1,52.38
U1856,P1262,2,Rs. 490.77,10,Rs. 441.69,JazzCash,2024-08-03,2024,8,3,218,1,441.69
U1232,P259,2,Rs. 268.87,10,Rs. 241.98,Visa,2024-09-09,2024,9,9,181,1,241.98
U1568,P1310,2,Rs. 40.87,15,Rs. 34.74,Easypaisa,2024-03-11,2024,3,11,363,1,34.74
U143,P545,6,Rs. 38.62,50,Rs. 19.31,UBL Omni,2024-04-30,2024,4,30,313,1,19.31
U963,P772,3,Rs. 33.25,5,Rs. 31.59,Visa,2024-03-25,2024,3,25,349,1,31.59
U1049,P1269,5,Rs. 195.46,0,Rs. 195.46,JazzCash,2024-06-28,2024,6,28,254,1,195.46
U371,P22,3,Rs. 400.08,50,Rs. 200.04,JazzCash,2024-05-18,2024,5,18,295,1,200.04
U94,P1821,4,Rs. 269.57,10,Rs. 242.61,Visa,2024-05-19,2024,5,19,294,1,242.61
U184,P1912,4,Rs. 481.86,5,Rs. 457.77,JazzCash,2024-08-15,2024,8,15,206,1,457.77
U1895,P1977,2,Rs. 233.2,20,Rs. 186.56,Cash on Delivery,2024-05-14,2024,5,14,299,1,186.56
U1379,P1234,0,Rs. 364.54,5,Rs. 346.31,Easypaisa,2024-08-24,2024,8,24,197,1,346.31
U251,P530,4,Rs. 230.47,0,Rs. 230.47,Cash on Delivery,2024-04-08,2024,4,8,335,1,230.47
U1313,P458,6,Rs. 20.31,5,Rs. 19.29,Easypaisa,2024-06-05,2024,6,5,277,1,19.29
U67,P1136,1,Rs. 459.93,0,Rs. 459.93,UBL Omni,2024-06-19,2024,6,19,263,1,459.93
U1548,P124,5,Rs. 362.57,5,Rs. 344.44,UBL Omni,2024-05-31,2024,5,31,282,1,344.44
U230,P920,3,Rs. 352.95,50,Rs. 176.47,JazzCash,2024-08-05,2024,8,5,216,1,176.47
U1013,P1267,0,Rs. 335.09,0,Rs. 335.09,UBL Omni,2024-08-26,2024,8,26,195,1,335.09
U1391,P957,0,Rs. 207.06,30,Rs. 144.94,Easypaisa,2024-01-18,2024,1,18,416,1,144.94
U539,P1200,3,Rs. 415.71,5,Rs. 394.92,Cash on Delivery,2024-02-19,2024,2,19,384,1,394.92
U690,P1009,1,Rs. 476.64,50,Rs. 238.32,Cash on Delivery,2024-05-17,2024,5,17,296,1,238.32
U1540,P1366,5,Rs. 421.0,10,Rs. 378.9,Easypaisa,2024-07-03,2024,7,3,249,1,378.9
U1374,P255,2,Rs. 311.9,0,Rs. 311.9,JazzCash,2024-03-10,2024,3,10,364,1,311.9
U337,P1716,3,Rs. 151.85,15,Rs. 129.07,Cash on Delivery,2024-06-11,2024,6,11,271,1,129.07
U1268,P704,0,Rs. 335.86,20,Rs. 268.69,JazzCash,2024-08-30,2024,8,30,191,1,268.69
U714,P507,1,Rs. 298.89,0,Rs. 298.89,UBL Omni,2024-01-24,2024,1,24,410,1,298.89
U773,P8,4,Rs. 202.35,30,Rs. 141.64,JazzCash,2024-06-21,2024,6,21,261,1,141.64
U1246,P528,5,Rs. 204.33,10,Rs. 183.9,UBL Omni,2024-08-08,2024,8,8,213,1,183.9
U340,P155,2,Rs. 482.74,5,Rs. 458.6,Easypaisa,2024-05-30,2024,5,30,283,1,458.6
U1655,P543,1,Rs. 301.17,25,Rs. 225.88,JazzCash,2024-11-12,2024,11,12,117,1,225.88
U1986,P1298,4,Rs. 369.05,5,Rs. 350.6,Visa,2024-06-26,2024,6,26,256,1,350.6
U1153,P213,3,Rs. 435.45,0,Rs. 435.45,UBL Omni,2024-01-14,2024,1,14,420,1,435.45
U1703,P1228,5,Rs. 64.68,30,Rs. 45.28,UBL Omni,2024-07-14,2024,7,14,238,1,45.28
U799,P1472,3,Rs. 87.2,5,Rs. 82.84,JazzCash,2024-10-15,2024,10,15,145,1,82.84
U1796,P353,5,Rs. 473.18,50,Rs. 236.59,Visa,2024-10-24,2024,10,24,136,1,236.59
U1947,P1834,4,Rs. 218.58,5,Rs. 207.65,Visa,2024-08-06,2024,8,6,215,1,207.65
U1610,P1738,5,Rs. 319.98,10,Rs. 287.98,UBL Omni,2024-10-12,2024,10,12,148,1,287.98
U1448,P1084,0,Rs. 110.36,30,Rs. 77.25,UBL Omni,2024-09-14,2024,9,14,176,1,77.25
U355,P1359,6,Rs. 304.79,30,Rs. 213.35,JazzCash,2024-09-26,2024,9,26,164,1,213.35
U189,P1605,5,Rs. 217.61,10,Rs. 195.85,Visa,2024-02-14,2024,2,14,389,1,195.85
U1085,P117,6,Rs. 60.79,20,Rs. 48.63,UBL Omni,2024-05-21,2024,5,21,292,1,48.63
U1468,P1568,6,Rs. 342.06,15,Rs. 290.75,Visa,2024-03-30,2024,3,30,344,1,290.75
U1810,P570,1,Rs. 484.74,30,Rs. 339.32,Cash on Delivery,2024-01-18,2024,1,18,416,1,339.32
U5,P475,0,Rs. 445.45,15,Rs. 378.63,Easypaisa,2024-10-31,2024,10,31,129,1,378.63
U1159,P402,0,Rs. 291.79,20,Rs. 233.43,Easypaisa,2024-02-27,2024,2,27,376,1,233.43
U1411,P764,6,Rs. 257.21,5,Rs. 244.35,JazzCash,2024-09-05,2024,9,5,185,1,244.35
U925,P830,0,Rs. 34.93,50,Rs. 17.46,JazzCash,2024-04-29,2024,4,29,314,1,17.46
U437,P540,3,Rs. 96.93,50,Rs. 48.47,Cash on Delivery,2024-08-15,2024,8,15,206,1,48.47
U1809,P371,3,Rs. 402.37,0,Rs. 402.37,Easypaisa,2024-07-30,2024,7,30,222,1,402.37
U757,P903,6,Rs. 367.38,15,Rs. 312.27,Visa,2024-06-18,2024,6,18,264,1,312.27
U18,P753,5,Rs. 163.15,5,Rs. 154.99,JazzCash,2024-05-24,2024,5,24,289,1,154.99
U1158,P1214,5,Rs. 337.33,15,Rs. 286.73,JazzCash,2024-10-11,2024,10,11,149,1,286.73
U1665,P780,0,Rs. 310.78,5,Rs. 295.24,Cash on Delivery,2024-02-10,2024,2,10,393,1,295.24
U1328,P1501,4,Rs. 320.67,50,Rs. 160.34,UBL Omni,2024-11-10,2024,11,10,119,1,160.34
U344,P956,0,Rs. 202.5,50,Rs. 101.25,JazzCash,2024-01-07,2024,1,7,427,1,101.25
U533,P72,5,Rs. 431.13,50,Rs. 215.56,Easypaisa,2024-01-22,2024,1,22,412,1,215.56
U432,P525,5,Rs. 471.4,30,Rs. 329.98,Visa,2024-08-31,2024,8,31,190,1,329.98
U655,P882,1,Rs. 11.78,50,Rs. 5.89,JazzCash,2024-11-06,2024,11,6,123,1,5.89
U1927,P699,6,Rs. 323.46,10,Rs. 291.11,Visa,2024-07-03,2024,7,3,249,1,291.11
U1262,P408,6,Rs. 369.33,5,Rs. 350.86,JazzCash,2024-06-30,2024,6,30,252,1,350.86
U174,P1135,1,Rs. 243.15,50,Rs. 121.58,Visa,2024-10-15,2024,10,15,145,1,121.58
U520,P628,6,Rs. 117.18,10,Rs. 105.46,Visa,2024-03-07,2024,3,7,367,1,105.46
U1140,P1120,0,Rs. 209.41,50,Rs. 104.7,Easypaisa,2024-10-31,2024,10,31,129,1,104.7
U619,P1090,1,Rs. 274.87,50,Rs. 137.44,Easypaisa,2024-09-17,2024,9,17,173,1,137.44
U1331,P702,1,Rs. 96.82,5,Rs. 91.98,UBL Omni,2024-05-24,2024,5,24,289,1,91.98
U886,P1371,4,Rs. 302.97,15,Rs. 257.52,Cash on Delivery,2024-07-09,2024,7,9,243,1,257.52
U1492,P812,4,Rs. 87.6,25,Rs. 65.7,JazzCash,2024-05-16,2024,5,16,297,1,65.7
U675,P139,4,Rs. 211.85,20,Rs. 169.48,JazzCash,2024-05-28,2024,5,28,285,1,169.48
U1474,P328,5,Rs. 348.59,5,Rs. 331.16,JazzCash,2024-09-19,2024,9,19,171,1,331.16
U1973,P662,3,Rs. 471.26,15,Rs. 400.57,JazzCash,2024-09-16,2024,9,16,174,1,400.57
U606,P1428,3,Rs. 476.53,15,Rs. 405.05,Cash on Delivery,2024-06-22,2024,6,22,260,1,405.05
U1439,P884,4,Rs. 432.11,10,Rs. 388.9,UBL Omni,2024-03-04,2024,3,4,370,1,388.9
U1353,P1027,3,Rs. 319.55,25,Rs. 239.66,JazzCash,2024-09-21,2024,9,21,169,1,239.66
U1671,P1594,5,Rs. 10.78,10,Rs. 9.7,Easypaisa,2024-08-22,2024,8,22,199,1,9.7
U1825,P1063,1,Rs. 323.0,0,Rs. 323.0,JazzCash,2024-09-11,2024,9,11,179,1,323.0
U1364,P236,3,Rs. 273.61,30,Rs. 191.53,JazzCash,2024-02-02,2024,2,2,401,1,191.53
U1248,P627,4,Rs. 245.52,20,Rs. 196.42,Visa,2024-10-29,2024,10,29,131,1,196.42
U986,P1978,6,Rs. 442.08,50,Rs. 221.04,UBL Omni,2024-03-14,2024,3,14,360,1,221.04
U1778,P997,0,Rs. 315.89,0,Rs. 315.89,Cash on Delivery,2024-01-02,2024,1,2,432,1,315.89
U646,P1975,6,Rs. 24.17,25,Rs. 18.13,UBL Omni,2024-01-15,2024,1,15,419,1,18.13
U1449,P319,1,Rs. 289.48,20,Rs. 231.58,JazzCash,2024-01-30,2024,1,30,404,1,231.58
U1369,P1869,0,Rs. 265.86,15,Rs. 225.98,Easypaisa,2024-10-14,2024,10,14,146,1,225.98
U1978,P801,6,Rs. 182.16,0,Rs. 182.16,UBL Omni,2024-11-12,2024,11,12,117,1,182.16
U269,P1281,2,Rs. 424.33,5,Rs. 403.11,Cash on Delivery,2024-10-29,2024,10,29,131,1,403.11
U906,P1352,6,Rs. 248.71,15,Rs. 211.4,Cash on Delivery,2024-06-28,2024,6,28,254,1,211.4
U1681,P758,4,Rs. 176.77,0,Rs. 176.77,JazzCash,2024-06-21,2024,6,21,261,1,176.77
U653,P471,6,Rs. 362.6,20,Rs. 290.08,Cash on Delivery,2024-05-17,2024,5,17,296,1,290.08
U1048,P1457,4,Rs. 154.33,25,Rs. 115.75,UBL Omni,2024-08-04,2024,8,4,217,1,115.75
U56,P949,2,Rs. 251.88,10,Rs. 226.69,Cash on Delivery,2024-01-23,2024,1,23,411,1,226.69
U1732,P1938,0,Rs. 382.83,30,Rs. 267.98,Cash on Delivery,2024-01-08,2024,1,8,426,1,267.98
U6,P476,0,Rs. 174.56,0,Rs. 174.56,UBL Omni,2024-09-24,2024,9,24,166,1,174.56
U1504,P1571,2,Rs. 350.78,10,Rs. 315.7,Visa,2024-06-24,2024,6,24,258,1,315.7
U51,P1186,1,Rs. 480.65,30,Rs. 336.45,JazzCash,2024-10-29,2024,10,29,131,1,336.45
U410,P1347,2,Rs. 109.25,5,Rs. 103.79,UBL Omni,2024-09-24,2024,9,24,166,1,103.79
U1640,P203,0,Rs. 197.76,0,Rs. 197.76,Visa,2024-10-28,2024,10,28,132,1,197.76
U1,P1652,3,Rs. 412.98,20,Rs. 330.38,Visa,2024-10-06,2024,10,6,154,1,330.38
U1440,P1972,4,Rs. 428.08,30,Rs. 299.66,Visa,2024-06-13,2024,6,13,269,1,299.66
U1405,P1006,0,Rs. 160.13,15,Rs. 136.11,JazzCash,2024-01-27,2024,1,27,407,1,136.11
U134,P674,4,Rs. 370.42,30,Rs. 259.29,JazzCash,2024-07-13,2024,7,13,239,1,259.29
U860,P326,0,Rs. 306.77,50,Rs. 153.38,Easypaisa,2024-06-01,2024,6,1,281,1,153.38
U756,P1603,5,Rs. 496.36,25,Rs. 372.27,UBL Omni,2024-07-30,2024,7,30,222,1,372.27
U607,P1158,2,Rs. 337.72,5,Rs. 320.83,UBL Omni,2024-05-26,2024,5,26,287,1,320.83
U1954,P935,3,Rs. 41.41,20,Rs. 33.13,Cash on Delivery,2024-06-18,2024,6,18,264,1,33.13
U2000,P670,1,Rs. 183.04,30,Rs. 128.13,JazzCash,2024-05-30,2024,5,30,283,1,128.13
U468,P180,6,Rs. 401.54,10,Rs. 361.39,Visa,2024-09-14,2024,9,14,176,1,361.39
U1944,P1723,3,Rs. 410.94,0,Rs. 410.94,Easypaisa,2024-07-11,2024,7,11,241,1,410.94
U129,P1187,1,Rs. 292.67,25,Rs. 219.5,UBL Omni,2024-02-13,2024,2,13,390,1,219.5
U104,P693,0,Rs. 384.44,10,Rs. 346.0,JazzCash,2024-09-16,2024,9,16,174,1,346.0
U1737,P1946,3,Rs. 312.92,15,Rs. 265.98,Visa,2024-10-18,2024,10,18,142,1,265.98
U1731,P1418,6,Rs. 132.08,20,Rs. 105.66,Cash on Delivery,2024-07-16,2024,7,16,236,1,105.66
U926,P1588,4,Rs. 415.54,10,Rs. 373.99,Cash on Delivery,2024-03-05,2024,3,5,369,1,373.99
U978,P1548,6,Rs. 241.76,50,Rs. 120.88,JazzCash,2024-01-15,2024,1,15,419,1,120.88
U260,P840,3,Rs. 302.95,15,Rs. 257.51,Easypaisa,2024-08-25,2024,8,25,196,1,257.51
U351,P252,5,Rs. 34.07,10,Rs. 30.66,Visa,2024-01-30,2024,1,30,404,1,30.66
U1510,P948,0,Rs. 393.77,15,Rs. 334.7,Cash on Delivery,2024-09-10,2024,9,10,180,1,334.7
U1533,P114,0,Rs. 223.73,30,Rs. 156.61,Easypaisa,2024-07-31,2024,7,31,221,1,156.61
U250,P144,1,Rs. 231.08,10,Rs. 207.97,Visa,2024-01-31,2024,1,31,403,1,207.97
U720,P1728,3,Rs. 211.17,50,Rs. 105.58,JazzCash,2024-07-07,2024,7,7,245,1,105.58
U1152,P350,5,Rs. 56.1,25,Rs. 42.08,Easypaisa,2024-09-09,2024,9,9,181,1,42.08
U1990,P1021,1,Rs. 62.65,50,Rs. 31.32,JazzCash,2024-05-10,2024,5,10,303,1,31.32
U683,P547,6,Rs. 12.32,10,Rs. 11.09,Cash on Delivery,2024-01-22,2024,1,22,412,1,11.09
U1507,P184,0,Rs. 196.18,30,Rs. 137.33,UBL Omni,2024-07-11,2024,7,11,241,1,137.33
U1463,P1536,4,Rs. 348.91,15,Rs. 296.57,UBL Omni,2024-09-27,2024,9,27,163,1,296.57
U742,P1744,1,Rs. 365.39,5,Rs. 347.12,UBL Omni,2024-07-15,2024,7,15,237,1,347.12
U23,P312,2,Rs. 495.35,30,Rs. 346.75,Visa,2024-05-15,2024,5,15,298,1,346.75
U1958,P1372,4,Rs. 285.47,20,Rs. 228.38,Easypaisa,2024-06-01,2024,6,1,281,1,228.38
U806,P594,0,Rs. 259.36,5,Rs. 246.39,JazzCash,2024-04-22,2024,4,22,321,1,246.39
U1537,P1459,2,Rs. 302.29,10,Rs. 272.06,Cash on Delivery,2024-02-27,2024,2,27,376,1,272.06
U244,P1368,1,Rs. 163.91,10,Rs. 147.52,Cash on Delivery,2024-09-22,2024,9,22,168,1,147.52
U687,P1709,4,Rs. 123.41,25,Rs. 92.56,JazzCash,2024-05-05,2024,5,5,308,1,92.56
U236,P183,5,Rs. 289.28,20,Rs. 231.42,UBL Omni,2024-04-21,2024,4,21,322,1,231.42
U772,P1867,0,Rs. 417.94,0,Rs. 417.94,Cash on Delivery,2024-04-02,2024,4,2,341,1,417.94
U629,P1057,3,Rs. 426.13,20,Rs. 340.9,UBL Omni,2024-04-05,2024,4,5,338,1,340.9
U173,P95,2,Rs. 50.93,20,Rs. 40.74,JazzCash,2024-10-10,2024,10,10,150,1,40.74
U1532,P403,4,Rs. 97.7,15,Rs. 83.05,Cash on Delivery,2024-01-20,2024,1,20,414,1,83.05
U450,P1806,0,Rs. 80.57,25,Rs. 60.43,Easypaisa,2024-04-28,2024,4,28,315,1,60.43
U1622,P1367,3,Rs. 170.72,5,Rs. 162.18,Easypaisa,2024-05-19,2024,5,19,294,1,162.18
U1276,P1038,1,Rs. 137.81,10,Rs. 124.03,Visa,2024-10-27,2024,10,27,133,1,124.03
U1602,P19,1,Rs. 95.18,0,Rs. 95.18,Visa,2024-11-03,2024,11,3,126,1,95.18
U1851,P297,3,Rs. 116.1,10,Rs. 104.49,JazzCash,2024-06-17,2024,6,17,265,1,104.49
U1101,P666,6,Rs. 200.44,50,Rs. 100.22,JazzCash,2024-11-18,2024,11,18,111,1,100.22
U930,P634,0,Rs. 127.78,0,Rs. 127.78,JazzCash,2024-06-01,2024,6,1,281,1,127.78
U1273,P588,0,Rs. 127.92,10,Rs. 115.13,JazzCash,2024-08-26,2024,8,26,195,1,115.13
U1584,P977,1,Rs. 395.73,15,Rs. 336.37,Cash on Delivery,2024-11-07,2024,11,7,122,1,336.37
U728,P1814,5,Rs. 121.05,25,Rs. 90.79,Cash on Delivery,2024-09-13,2024,9,13,177,1,90.79
U91,P792,6,Rs. 345.41,10,Rs. 310.87,Easypaisa,2024-07-07,2024,7,7,245,1,310.87
U438,P1251,6,Rs. 150.05,0,Rs. 150.05,Easypaisa,2024-02-18,2024,2,18,385,1,150.05
U1989,P1610,4,Rs. 267.6,20,Rs. 214.08,Easypaisa,2024-02-19,2024,2,19,384,1,214.08
U1583,P60,6,Rs. 483.48,15,Rs. 410.96,Cash on Delivery,2024-09-12,2024,9,12,178,1,410.96
U1043,P249,0,Rs. 82.95,10,Rs. 74.66,UBL Omni,2024-06-23,2024,6,23,259,1,74.66
U908,P1363,4,Rs. 429.78,5,Rs. 408.29,Visa,2024-07-19,2024,7,19,233,1,408.29
U1544,P187,5,Rs. 440.74,30,Rs. 308.52,Cash on Delivery,2024-09-11,2024,9,11,179,1,308.52
U1254,P1743,3,Rs. 26.86,15,Rs. 22.83,Visa,2024-10-22,2024,10,22,138,1,22.83
U948,P1990,6,Rs. 46.68,20,Rs. 37.34,JazzCash,2024-01-15,2024,1,15,419,1,37.34
U597,P1887,1,Rs. 41.21,0,Rs. 41.21,UBL Omni,2024-07-03,2024,7,3,249,1,41.21
U492,P1215,0,Rs. 95.3,5,Rs. 90.53,Easypaisa,2024-09-01,2024,9,1,189,1,90.53
U194,P1604,0,Rs. 462.11,30,Rs. 323.48,Cash on Delivery,2024-01-13,2024,1,13,421,1,323.48
U1902,P452,5,Rs. 193.28,10,Rs. 173.95,JazzCash,2024-06-11,2024,6,11,271,1,173.95
U1421,P1301,3,Rs. 294.36,50,Rs. 147.18,Cash on Delivery,2024-07-20,2024,7,20,232,1,147.18
U1253,P1729,6,Rs. 251.47,25,Rs. 188.6,Easypaisa,2024-04-13,2024,4,13,330,1,188.6
U1653,P1076,1,Rs. 441.84,25,Rs. 331.38,Easypaisa,2024-10-09,2024,10,9,151,1,331.38
U721,P625,1,Rs. 391.14,15,Rs. 332.47,Visa,2024-03-30,2024,3,30,344,1,332.47
