Invoice ID,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Year,Month,Day,Recency,Frequency,Monetary_Value
316-68-6352,Lahore,0,0,2,Rs. 36.36,2,3.636,Rs. 76.356,2019-01-21,10:00,Cash on Delivery,72.72,4.761904762,3.636,7.1,2019,1,21,2239,1,76.356
110-05-6330,Faisalabad,1,0,2,Rs. 39.43,6,11.829,Rs. 248.409,2019-03-25,20:18,Credit card,236.58,4.761904762,11.829,9.4,2019,3,25,2176,1,248.409
219-22-9386,Lahore,0,1,5,Rs. 99.96,9,44.982,Rs. 944.622,2019-09-03,17:26,Credit card,899.64,4.761904762,44.982,4.2,2019,9,3,2014,1,944.622
824-88-3614,Faisalabad,1,1,3,Rs. 34.31,8,13.724,Rs. 288.204,2019-01-25,15:00,Easypaisa,274.48,4.761904762,13.724,5.7,2019,1,25,2235,1,288.204
426-39-2418,Faisalabad,1,1,0,Rs. 61.41,7,21.4935,Rs. 451.3635,2019-01-14,10:02,Cash on Delivery,429.87,4.761904762,21.4935,9.8,2019,1,14,2246,1,451.3635
549-96-4200,Faisalabad,0,1,2,Rs. 17.04,4,3.408,Rs. 71.568,2019-08-03,20:15,Easypaisa,68.16,4.761904762,3.408,7.0,2019,8,3,2045,1,71.568
866-05-7563,Lahore,0,0,0,Rs. 81.4,3,12.21,Rs. 256.41,2019-09-02,19:43,Cash on Delivery,244.2,4.761904762,12.21,4.8,2019,9,2,2015,1,256.41
268-03-6164,Lahore,1,1,3,Rs. 96.11,1,4.8055,Rs. 100.9155,2019-01-25,16:28,Easypaisa,96.11,4.761904762,4.8055,7.8,2019,1,25,2235,1,100.9155
243-55-8457,Lahore,1,0,2,Rs. 74.44,10,37.22,Rs. 781.62,2019-02-27,11:40,Easypaisa,744.4,4.761904762,37.22,5.1,2019,2,27,2202,1,781.62
593-14-4239,Lahore,1,0,4,Rs. 95.46,8,38.184,Rs. 801.864,2019-05-03,19:40,Easypaisa,763.68,4.761904762,38.184,4.7,2019,5,3,2137,1,801.864
450-42-3339,Faisalabad,1,1,3,Rs. 84.61,10,42.305,Rs. 888.405,2019-09-02,18:58,Credit card,846.1,4.761904762,42.305,8.8,2019,9,2,2015,1,888.405
807-34-3742,Lahore,1,1,1,Rs. 52.38,1,2.619,Rs. 54.999,2019-03-26,19:44,Cash on Delivery,52.38,4.761904762,2.619,5.8,2019,3,26,2175,1,54.999
884-80-6021,Lahore,0,0,0,Rs. 73.47,10,36.735,Rs. 771.435,2019-03-23,13:14,Easypaisa,734.7,4.761904762,36.735,9.5,2019,3,23,2178,1,771.435
549-84-7482,Lahore,1,0,5,Rs. 90.28,9,40.626,Rs. 853.146,2019-08-02,11:15,Easypaisa,812.52,4.761904762,40.626,7.2,2019,8,2,2046,1,853.146
318-81-2368,Faisalabad,1,0,0,Rs. 46.2,1,2.31,Rs. 48.51,2019-03-19,12:16,Cash on Delivery,46.2,4.761904762,2.31,6.3,2019,3,19,2182,1,48.51
236-86-3015,Faisalabad,0,1,4,Rs. 13.98,1,0.699,Rs. 14.679,2019-04-02,13:38,Easypaisa,13.98,4.761904762,0.699,9.8,2019,4,2,2168,1,14.679
516-77-6464,Faisalabad,0,0,3,Rs. 10.16,5,2.54,Rs. 53.34,2019-02-24,13:08,Easypaisa,50.8,4.761904762,2.54,4.1,2019,2,24,2205,1,53.34
707-32-7409,Lahore,0,0,5,Rs. 95.54,4,19.108,Rs. 401.268,2019-02-26,11:58,Easypaisa,382.16,4.761904762,19.108,4.5,2019,2,26,2203,1,401.268
607-65-2441,Faisalabad,0,1,3,Rs. 81.95,10,40.975,Rs. 860.475,2019-10-03,12:39,Credit card,819.5,4.761904762,40.975,6.0,2019,10,3,1984,1,860.475
522-57-8364,Lahore,0,1,1,Rs. 51.34,8,20.536,Rs. 431.256,2019-01-31,10:00,Easypaisa,410.72,4.761904762,20.536,7.6,2019,1,31,2229,1,431.256
790-29-1172,Lahore,1,0,2,Rs. 57.34,3,8.601,Rs. 180.621,2019-10-03,18:59,Credit card,172.02,4.761904762,8.601,7.9,2019,10,3,1984,1,180.621
155-45-3814,Faisalabad,0,0,0,Rs. 88.55,8,35.42,Rs. 743.82,2019-03-19,15:29,Easypaisa,708.4,4.761904762,35.42,4.7,2019,3,19,2182,1,743.82
717-96-4189,Faisalabad,1,0,0,Rs. 35.49,6,10.647,Rs. 223.587,2019-02-02,12:40,Cash on Delivery,212.94,4.761904762,10.647,4.1,2019,2,2,2227,1,223.587
807-14-7833,Lahore,0,0,0,Rs. 17.42,10,8.71,Rs. 182.91,2019-02-22,12:30,Easypaisa,174.2,4.761904762,8.71,7.0,2019,2,22,2207,1,182.91
618-34-8551,Lahore,1,0,5,Rs. 93.18,2,9.318,Rs. 195.678,2019-01-16,18:41,Credit card,186.36,4.761904762,9.318,8.5,2019,1,16,2244,1,195.678
636-98-3364,Lahore,0,0,0,Rs. 26.26,3,3.939,Rs. 82.719,2019-02-03,12:36,Easypaisa,78.78,4.761904762,3.939,6.3,2019,2,3,2226,1,82.719
598-06-7312,Lahore,0,1,1,Rs. 91.35,1,4.5675,Rs. 95.9175,2019-02-16,15:42,Cash on Delivery,91.35,4.761904762,4.5675,6.8,2019,2,16,2213,1,95.9175
737-88-5876,Lahore,0,1,4,Rs. 23.29,4,4.658,Rs. 97.818,2019-03-19,11:52,Credit card,93.16,4.761904762,4.658,5.9,2019,3,19,2182,1,97.818
842-40-8179,Lahore,0,0,2,Rs. 77.2,10,38.6,Rs. 810.6,2019-11-02,10:38,Credit card,772.0,4.761904762,38.6,5.6,2019,11,2,1954,1,810.6
689-16-9784,Faisalabad,1,1,2,Rs. 46.77,6,14.031,Rs. 294.651,2019-11-03,13:37,Cash on Delivery,280.62,4.761904762,14.031,6.0,2019,11,3,1953,1,294.651
452-04-8808,Lahore,1,1,0,Rs. 87.08,7,30.478,Rs. 640.038,2019-01-26,15:17,Cash on Delivery,609.56,4.761904762,30.478,5.5,2019,1,26,2234,1,640.038
602-80-9671,Faisalabad,0,0,4,Rs. 15.95,6,4.785,Rs. 100.485,2019-09-02,17:15,Credit card,95.7,4.761904762,4.785,5.1,2019,9,2,2015,1,100.485
571-94-0759,Lahore,0,0,2,Rs. 74.6,10,37.3,Rs. 783.3,2019-08-01,20:55,Cash on Delivery,746.0,4.761904762,37.3,9.5,2019,8,1,2047,1,783.3
190-59-3964,Lahore,0,1,2,Rs. 47.16,5,11.79,Rs. 247.59,2019-03-02,14:35,Credit card,235.8,4.761904762,11.79,6.0,2019,3,2,2199,1,247.59
394-30-3170,Lahore,0,0,5,Rs. 88.43,8,35.372,Rs. 742.812,2019-03-22,19:35,Credit card,707.44,4.761904762,35.372,4.3,2019,3,22,2179,1,742.812
556-97-7101,Faisalabad,1,0,0,Rs. 63.22,2,6.322,Rs. 132.762,2019-01-01,15:51,Cash on Delivery,126.44,4.761904762,6.322,8.5,2019,1,1,2259,1,132.762
227-78-1148,Lahore,1,0,1,Rs. 72.84,7,25.494,Rs. 535.374,2019-02-15,12:44,Cash on Delivery,509.88,4.761904762,25.494,8.4,2019,2,15,2214,1,535.374
266-20-6657,Faisalabad,0,1,2,Rs. 55.04,7,19.264,Rs. 404.544,2019-12-03,19:39,Easypaisa,385.28,4.761904762,19.264,5.2,2019,12,3,1923,1,404.544
418-02-5978,Lahore,1,0,3,Rs. 84.09,9,37.8405,Rs. 794.6505,2019-11-02,10:54,Cash on Delivery,756.81,4.761904762,37.8405,8.0,2019,11,2,1954,1,794.6505
852-82-2749,Lahore,1,1,5,Rs. 64.59,4,12.918,Rs. 271.278,2019-06-01,13:35,Easypaisa,258.36,4.761904762,12.918,9.3,2019,6,1,2108,1,271.278
544-32-5024,Faisalabad,0,0,2,Rs. 49.79,4,9.958,Rs. 209.118,2019-03-28,19:16,Credit card,199.16,4.761904762,9.958,6.4,2019,3,28,2173,1,209.118
642-61-4706,Lahore,0,1,2,Rs. 93.4,2,9.34,Rs. 196.14,2019-03-30,16:34,Cash on Delivery,186.8,4.761904762,9.34,5.5,2019,3,30,2171,1,196.14
382-25-8917,Faisalabad,1,1,1,Rs. 42.08,6,12.624,Rs. 265.104,2019-01-29,12:25,Cash on Delivery,252.48,4.761904762,12.624,8.9,2019,1,29,2231,1,265.104
809-46-1866,Lahore,1,1,3,Rs. 58.15,4,11.63,Rs. 244.23,2019-01-23,17:44,Cash on Delivery,232.6,4.761904762,11.63,8.4,2019,1,23,2237,1,244.23
860-73-6466,Lahore,0,0,5,Rs. 39.47,2,3.947,Rs. 82.887,2019-02-03,16:16,Credit card,78.94,4.761904762,3.947,5.0,2019,2,3,2226,1,82.887
269-04-5750,Lahore,0,1,1,Rs. 73.82,4,14.764,Rs. 310.044,2019-02-21,18:31,Cash on Delivery,295.28,4.761904762,14.764,6.7,2019,2,21,2208,1,310.044
404-91-5964,Lahore,1,1,0,Rs. 74.58,7,26.103,Rs. 548.163,2019-04-02,16:09,Credit card,522.06,4.761904762,26.103,9.0,2019,4,2,2168,1,548.163
752-23-3760,Lahore,0,0,5,Rs. 64.08,7,22.428,Rs. 470.988,2019-02-19,19:29,Credit card,448.56,4.761904762,22.428,7.3,2019,2,19,2210,1,470.988
603-07-0961,Faisalabad,0,1,0,Rs. 74.79,5,18.6975,Rs. 392.6475,2019-10-01,11:34,Cash on Delivery,373.95,4.761904762,18.6975,4.9,2019,10,1,1986,1,392.6475
859-71-0933,Faisalabad,0,0,5,Rs. 15.49,2,1.549,Rs. 32.529,2019-01-16,15:10,Cash on Delivery,30.98,4.761904762,1.549,6.3,2019,1,16,2244,1,32.529
244-08-0162,Lahore,1,0,3,Rs. 34.21,10,17.105,Rs. 359.205,2019-02-01,13:00,Cash on Delivery,342.1,4.761904762,17.105,5.1,2019,2,1,2228,1,359.205
725-54-0677,Faisalabad,0,1,3,Rs. 85.6,7,29.96,Rs. 629.16,2019-02-03,13:50,Cash on Delivery,599.2,4.761904762,29.96,5.3,2019,2,3,2226,1,629.16
445-30-9252,Lahore,1,1,5,Rs. 25.7,3,3.855,Rs. 80.955,2019-01-17,17:59,Easypaisa,77.1,4.761904762,3.855,6.1,2019,1,17,2243,1,80.955
453-63-6187,Lahore,1,1,0,Rs. 27.5,3,4.125,Rs. 86.625,2019-01-03,15:40,Easypaisa,82.5,4.761904762,4.125,6.5,2019,1,3,2257,1,86.625
151-16-1484,Lahore,0,1,0,Rs. 32.25,4,6.45,Rs. 135.45,2019-02-13,12:38,Easypaisa,129.0,4.761904762,6.45,6.5,2019,2,13,2216,1,135.45
345-68-9016,Faisalabad,0,0,5,Rs. 31.67,8,12.668,Rs. 266.028,2019-02-01,16:19,Credit card,253.36,4.761904762,12.668,5.6,2019,2,1,2228,1,266.028
628-90-8624,Lahore,0,1,3,Rs. 82.58,10,41.29,Rs. 867.09,2019-03-14,14:41,Cash on Delivery,825.8,4.761904762,41.29,5.0,2019,3,14,2187,1,867.09
589-02-8023,Lahore,0,1,2,Rs. 83.77,2,8.377,Rs. 175.917,2019-01-15,10:54,Credit card,167.54,4.761904762,8.377,7.0,2019,1,15,2245,1,175.917
490-29-1201,Lahore,1,0,5,Rs. 15.34,1,0.767,Rs. 16.107,2019-06-01,11:09,Cash on Delivery,15.34,4.761904762,0.767,6.5,2019,6,1,2108,1,16.107
843-01-4703,Lahore,0,0,4,Rs. 35.38,9,15.921,Rs. 334.341,2019-05-01,19:50,Credit card,318.42,4.761904762,15.921,9.6,2019,5,1,2139,1,334.341
662-72-2873,Lahore,1,0,2,Rs. 40.94,5,10.235,Rs. 214.935,2019-06-01,13:58,Easypaisa,204.7,4.761904762,10.235,9.9,2019,6,1,2108,1,214.935
213-72-6612,Lahore,1,1,2,Rs. 43.25,2,4.325,Rs. 90.825,2019-03-20,15:56,Cash on Delivery,86.5,4.761904762,4.325,6.2,2019,3,20,2181,1,90.825
784-08-0310,Faisalabad,0,0,2,Rs. 21.04,4,4.208,Rs. 88.368,2019-01-13,13:58,Cash on Delivery,84.16,4.761904762,4.208,7.6,2019,1,13,2247,1,88.368
778-34-2523,Lahore,0,0,0,Rs. 48.62,8,19.448,Rs. 408.408,2019-01-24,10:57,Cash on Delivery,388.96,4.761904762,19.448,5.0,2019,1,24,2236,1,408.408
405-31-3305,Lahore,0,1,1,Rs. 43.13,10,21.565,Rs. 452.865,2019-02-02,18:31,Credit card,431.3,4.761904762,21.565,5.5,2019,2,2,2227,1,452.865
725-96-3778,Faisalabad,0,0,4,Rs. 89.25,8,35.7,Rs. 749.7,2019-01-20,10:13,Cash on Delivery,714.0,4.761904762,35.7,4.7,2019,1,20,2240,1,749.7
726-29-6793,Lahore,0,1,0,Rs. 24.18,8,9.672,Rs. 203.112,2019-01-28,20:54,Easypaisa,193.44,4.761904762,9.672,9.8,2019,1,28,2232,1,203.112
665-63-9737,Lahore,1,1,1,Rs. 52.42,3,7.863,Rs. 165.123,2019-02-27,17:36,Easypaisa,157.26,4.761904762,7.863,7.5,2019,2,27,2202,1,165.123
552-44-5977,Lahore,0,1,3,Rs. 62.0,8,24.8,Rs. 520.8,2019-03-01,19:08,Credit card,496.0,4.761904762,24.8,6.2,2019,3,1,2200,1,520.8
431-66-2305,Lahore,1,0,0,Rs. 88.25,9,39.7125,Rs. 833.9625,2019-02-15,20:51,Credit card,794.25,4.761904762,39.7125,7.6,2019,2,15,2214,1,833.9625
118-62-1812,Faisalabad,0,0,4,Rs. 78.38,4,15.676,Rs. 329.196,2019-03-24,17:56,Cash on Delivery,313.52,4.761904762,15.676,7.9,2019,3,24,2177,1,329.196
641-96-3695,Faisalabad,0,0,1,Rs. 43.46,6,13.038,Rs. 273.798,2019-07-02,17:55,Easypaisa,260.76,4.761904762,13.038,8.5,2019,7,2,2077,1,273.798
895-03-6665,Lahore,1,0,1,Rs. 36.51,9,16.4295,Rs. 345.0195,2019-02-16,10:52,Cash on Delivery,328.59,4.761904762,16.4295,4.2,2019,2,16,2213,1,345.0195
759-29-9521,Lahore,0,0,1,Rs. 48.96,9,22.032,Rs. 462.672,2019-04-03,11:27,Cash on Delivery,440.64,4.761904762,22.032,8.0,2019,4,3,2167,1,462.672
706-36-6154,Lahore,0,1,4,Rs. 19.36,9,8.712,Rs. 182.952,2019-01-18,18:43,Easypaisa,174.24,4.761904762,8.712,8.7,2019,1,18,2242,1,182.952
585-90-0249,Lahore,0,1,0,Rs. 73.26,1,3.663,Rs. 76.923,2019-01-27,18:08,Easypaisa,73.26,4.761904762,3.663,9.7,2019,1,27,2233,1,76.923
